Docket Number,Violation Date,Violation Address,City,State,Issuing Department Code,Imposed Fine Detailed,result_num,osm_id,display_name,category,type,latlong,community,area,shape_area,perimeter,area_num_1,area_numbe,comarea_id,comarea,shape_len
22DT000974,2022-01-25,159 W KINZIE ST,Chicago,IL,TRANPORT,$500.00,"0","230177749","159, West Kinzie Street, Magnificent Mile, River North, Chicago, Cook County, Illinois, 60654, United States",place,house,"41.8892805307724,-87.6318468937574",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001227,2022-01-25,834 S MICHIGAN ,Chicago,IL,TRANPORT,$150.00,"0","48842831","North Michigan Avenue, Magnificent Mile, Near North Side, Chicago, Cook County, Illinois, 60611, United States",highway,secondary,"41.8918212,-87.6242799",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT000983,2022-01-26,25 E CEDAR ST,Chicago,IL,TRANPORT,$150.00,"0","210679778","25, East Cedar Street, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60611, United States",building,yes,"41.9021858,-87.6272666196791",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT000984,2022-01-26,21 E CEDAR ST,Chicago,IL,TRANPORT,$150.00,"0","210679664","21, East Cedar Street, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60611, United States",building,yes,"41.9021853,-87.62739244387419",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT000985,2022-01-26,4 E CEDAR ST,Chicago,IL,TRANPORT,$0.00,"0","834947074","4, East Cedar Street, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60611, United States",place,house,"41.9022995,-87.62809566666667",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT000985,2022-01-26,4 E CEDAR ST,Chicago,IL,TRANPORT,$500.00,"0","834947074","4, East Cedar Street, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60611, United States",place,house,"41.9022995,-87.62809566666667",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001000,2022-01-26,154 W SUPERIOR ,Chicago,IL,TRANPORT,$150.00,"0","210679608","154, West Superior Street, Streeterville, River North, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.895802599999996,-87.63337637544225",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001014,2022-01-28,67 W SCHILLER ,Chicago,IL,TRANPORT,$500.00,"0","210686209","67, West Schiller Street, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.9076684,-87.63138024712126",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001094,2022-02-01,25 E CEDAR ST,Chicago,IL,TRANPORT,$150.00,"0","210679778","25, East Cedar Street, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60611, United States",building,yes,"41.9021858,-87.6272666196791",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001096,2022-02-01,4 E CEDAR ST,Chicago,IL,TRANPORT,$150.00,"0","834947074","4, East Cedar Street, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60611, United States",place,house,"41.9022995,-87.62809566666667",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001107,2022-02-03,849 N DEARBORN ,Chicago,IL,TRANPORT,$50.00,"0","210680349","849, North Dearborn Street, Streeterville, Near North Side, Chicago, Cook County, Illinois, 60654, United States",building,yes,"41.8981151,-87.62956922396631",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001107,2022-02-03,849 N DEARBORN ,Chicago,IL,TRANPORT,$500.00,"0","210680349","849, North Dearborn Street, Streeterville, Near North Side, Chicago, Cook County, Illinois, 60654, United States",building,yes,"41.8981151,-87.62956922396631",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001108,2022-02-03,924 N CLARK ,Chicago,IL,TRANPORT,$150.00,"0","210680409","924, North Clark Street, Magnificent Mile, Near North Side, Chicago, Cook County, Illinois, 60654, United States",building,yes,"41.8995506,-87.63187427600926",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001108,2022-02-03,924 N CLARK ,Chicago,IL,TRANPORT,$500.00,"0","210680409","924, North Clark Street, Magnificent Mile, Near North Side, Chicago, Cook County, Illinois, 60654, United States",building,yes,"41.8995506,-87.63187427600926",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001110,2022-02-03,241 W SCOTT ST,Chicago,IL,TRANPORT,$50.00,"0","210679765","241, West Scott Street, Near North Side, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.904727699999995,-87.6361749990038",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001368,2022-02-04,350 N DEARBORN ST,Chicago,IL,TRANPORT,$0.00,"0","286645838","350, North Dearborn Street, Streeterville, River North, Chicago, Cook County, Illinois, 60654, United States",place,house,"41.888110134775474,-87.6296571547578",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001368,2022-02-04,350 N DEARBORN ST,Chicago,IL,TRANPORT,$150.00,"0","286645838","350, North Dearborn Street, Streeterville, River North, Chicago, Cook County, Illinois, 60654, United States",place,house,"41.888110134775474,-87.6296571547578",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001105,2022-02-07,849 N DEARBORN ,Chicago,IL,TRANPORT,$50.00,"0","210680349","849, North Dearborn Street, Streeterville, Near North Side, Chicago, Cook County, Illinois, 60654, United States",building,yes,"41.8981151,-87.62956922396631",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001105,2022-02-07,849 N DEARBORN ,Chicago,IL,TRANPORT,$500.00,"0","210680349","849, North Dearborn Street, Streeterville, Near North Side, Chicago, Cook County, Illinois, 60654, United States",building,yes,"41.8981151,-87.62956922396631",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001367,2022-02-07,417 W SUPERIOR ST,Chicago,IL,TRANPORT,$0.00,"0","187127145","417, West Superior Street, Near North Side, Chicago, Cook County, Illinois, 60654, United States",place,house,"41.89544349370004,-87.63929000571466",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001367,2022-02-07,417 W SUPERIOR ST,Chicago,IL,TRANPORT,$150.00,"0","187127145","417, West Superior Street, Near North Side, Chicago, Cook County, Illinois, 60654, United States",place,house,"41.89544349370004,-87.63929000571466",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001560,2022-02-07,1345 S MICHIGAN ,Chicago,IL,TRANPORT,$0.00,"0","48842831","North Michigan Avenue, Magnificent Mile, Near North Side, Chicago, Cook County, Illinois, 60611, United States",highway,secondary,"41.8918212,-87.6242799",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001560,2022-02-07,1345 S MICHIGAN ,Chicago,IL,TRANPORT,$500.00,"0","48842831","North Michigan Avenue, Magnificent Mile, Near North Side, Chicago, Cook County, Illinois, 60611, United States",highway,secondary,"41.8918212,-87.6242799",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001359,2022-02-08,17 E SCOTT ST,Chicago,IL,TRANPORT,$150.00,"0","210679632","17, East Scott Street, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.90465605,-87.6279320852721",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001230,2022-02-10,1493 N LARRABEE ST,Chicago,IL,TRANPORT,$50.00,"0","210315206","1493, North Larrabee Street, Belgravia Terrace, Near North Side, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.90905925,-87.64308941775957",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001232,2022-02-10,326 W SCHILLER ,Chicago,IL,TRANPORT,$0.00,"0","165439078","326, West Schiller Street, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60610, United States",place,house,"41.907693570086394,-87.63785520601517",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001232,2022-02-10,326 W SCHILLER ,Chicago,IL,TRANPORT,$150.00,"0","165439078","326, West Schiller Street, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60610, United States",place,house,"41.907693570086394,-87.63785520601517",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001285,2022-02-15,924 N CLARK ,Chicago,IL,TRANPORT,$150.00,"0","210680409","924, North Clark Street, Magnificent Mile, Near North Side, Chicago, Cook County, Illinois, 60654, United States",building,yes,"41.8995506,-87.63187427600926",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001285,2022-02-15,924 N CLARK ,Chicago,IL,TRANPORT,$500.00,"0","210680409","924, North Clark Street, Magnificent Mile, Near North Side, Chicago, Cook County, Illinois, 60654, United States",building,yes,"41.8995506,-87.63187427600926",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001549,2022-02-25,924 N CLARK ST,Chicago,IL,TRANPORT,$0.00,"0","210680409","924, North Clark Street, Magnificent Mile, Near North Side, Chicago, Cook County, Illinois, 60654, United States",building,yes,"41.8995506,-87.63187427600926",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
22DT001549,2022-02-25,924 N CLARK ST,Chicago,IL,TRANPORT,$150.00,"0","210680409","924, North Clark Street, Magnificent Mile, Near North Side, Chicago, Cook County, Illinois, 60654, United States",building,yes,"41.8995506,-87.63187427600926",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
23DT000580,2023-01-30,1401 N SEDGWICK ,Chicago,IL,TRANPORT,$0.00,"0","24203057","1401, North Sedgwick Street, Near North Side, Chicago, Cook County, Illinois, 60610, United States",place,house,"41.907726,-87.638378",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
23DT000580,2023-01-30,1401 N SEDGWICK ,Chicago,IL,TRANPORT,$150.00,"0","24203057","1401, North Sedgwick Street, Near North Side, Chicago, Cook County, Illinois, 60610, United States",place,house,"41.907726,-87.638378",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
23DT000585,2023-01-30,245 W SCOTT ,Chicago,IL,TRANPORT,$0.00,"0","210679768","243-245, West Scott Street, Near North Side, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.9045811,-87.6363007369984",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
23DT000585,2023-01-30,245 W SCOTT ,Chicago,IL,TRANPORT,$150.00,"0","210679768","243-245, West Scott Street, Near North Side, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.9045811,-87.6363007369984",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
23DT000586,2023-01-30,239 W SCOTT ,Chicago,IL,TRANPORT,$50.00,"0","210679755","239, West Scott Street, Near North Side, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.904681,-87.63607396131671",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
23DT000586,2023-01-30,239 W SCOTT ,Chicago,IL,TRANPORT,$500.00,"0","210679755","239, West Scott Street, Near North Side, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.904681,-87.63607396131671",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
23DT000503,2023-02-01,15 W BURTON PL,Chicago,IL,TRANPORT,$50.00,"0","210684700","15, West Burton Place, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.909343899999996,-87.62973848487842",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
23DT000504,2023-02-01,1454 N DEARBORN ,Chicago,IL,TRANPORT,$50.00,"0","210684682","1454, North Dearborn Street, Gold Coast, Near North Side, Chicago, Cook County, Illinois, 60610, United States",building,yes,"41.90934455,-87.63051782520165",NEAR NORTH SIDE,"0","76675895.9728","0","8","8","0","0","57293.1649516"
19DS41944L,2019-01-23,351 W VAN BUREN ST,Chicago,IL,STRTSAN,$0.00,"0","441514515","351, West Van Buren Street, Printer's Row, Loop, Chicago, Cook County, Illinois, 60607, United States",place,house,"41.876722,-87.63694",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
19DS42176L,2019-01-24,705 S CLARK ST,Chicago,IL,STRTSAN,$75.00,"0","435724031","705, South Clark Street, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",place,house,"41.873347836734695,-87.63053181632652",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
19DS42176L,2019-01-24,705 S CLARK ST,Chicago,IL,STRTSAN,$150.00,"0","435724031","705, South Clark Street, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",place,house,"41.873347836734695,-87.63053181632652",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
19DT000651,2019-01-30,719 S CLARK ,Chicago,IL,TRANPORT,$150.00,"0","435724031","719, South Clark Street, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",place,house,"41.873200265306124,-87.63052767346939",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
19DT000652,2019-01-30,1130 S WABASH ,Chicago,IL,TRANPORT,$500.00,"0","151216592","1130, South Wabash Avenue, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",building,office,"41.868386900000004,-87.62633305",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
20DS72695L,2019-11-12,830 S MICHIGAN AVE,Chicago,IL,STRTSAN,$150.00,"0","163148295","South Michigan Avenue, Printer's Row, Loop, Chicago, Cook County, Illinois, 60603, United States",highway,secondary,"41.8801026,-87.6243031",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
20DS72639L,2019-11-13,830 S MICHIGAN AVE,Chicago,IL,STRTSAN,$150.00,"0","163148295","South Michigan Avenue, Printer's Row, Loop, Chicago, Cook County, Illinois, 60603, United States",highway,secondary,"41.8801026,-87.6243031",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
20DT000568,2020-01-21,619 S LASALLE ST,Chicago,IL,TRANPORT,$150.00,"0","148803806","Brock and Rankin Building, 619, South LaSalle Street, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",building,office,"41.8739228,-87.63139812472896",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
20DT000571,2020-01-21,701 S LASALLE ST,Chicago,IL,TRANPORT,$150.00,"0","148803819","701, South LaSalle Street, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",building,office,"41.87325645,-87.63138409443016",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
20DT001895,2020-02-27,706 S FINANCIAL PL,Chicago,IL,TRANPORT,$0.00,"0","59667618","706, South Financial Place, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",place,house,"41.87293153636374,-87.63268910352322",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
20DT001895,2020-02-27,706 S FINANCIAL PL,Chicago,IL,TRANPORT,$500.00,"0","59667618","706, South Financial Place, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",place,house,"41.87293153636374,-87.63268910352322",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
21DT000488,2021-01-29,636 S FINANCIAL PL,Chicago,IL,TRANPORT,$150.00,"0","59667618","636, South Financial Place, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",place,house,"41.87341964467782,-87.63270204209233",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
21DT000488,2021-01-29,636 S FINANCIAL PL,Chicago,IL,TRANPORT,$500.00,"0","59667618","636, South Financial Place, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",place,house,"41.87341964467782,-87.63270204209233",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
21DT000491,2021-01-29,1935 S MICHIGAN ,Chicago,IL,TRANPORT,$500.00,"0","435559511","South Michigan Avenue, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",highway,secondary,"41.8693994,-87.6240453",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
21DT000512,2021-01-29,888 S MICHIGAN ,Chicago,IL,TRANPORT,$500.00,"0","150184510","Crane Company Building, 888, South Michigan Avenue, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",building,apartments,"41.8707393,-87.62469475",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
21DT000529,2021-02-05,1935 S MICHIGAN ,Chicago,IL,TRANPORT,$150.00,"0","435559511","South Michigan Avenue, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",highway,secondary,"41.8693994,-87.6240453",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
21DT000580,2021-02-06,2235 S MICHIGAN ,Chicago,IL,TRANPORT,$150.00,"0","435559511","South Michigan Avenue, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",highway,secondary,"41.8693994,-87.6240453",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
21DT001047,2021-02-19,706 S FINANCIAL PL,Chicago,IL,TRANPORT,$500.00,"0","59667618","706, South Financial Place, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",place,house,"41.87293153636374,-87.63268910352322",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
21DT001049,2021-02-19,636 S FINANCIAL PL,Chicago,IL,TRANPORT,$500.00,"0","59667618","636, South Financial Place, Printer's Row, Loop, Chicago, Cook County, Illinois, 60605, United States",place,house,"41.87341964467782,-87.63270204209233",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
21DT001271,2021-02-21,3 E WASHINGTON ,Chicago,IL,TRANPORT,$500.00,"0","633932936","East Washington Street, Loop, Chicago, Cook County, Illinois, 60603, United States",highway,tertiary,"41.883253,-87.6257014",LOOP,"0","46335565.4586","0","32","32","0","0","39428.6729962"
