,address,lat,long,community,count_BAFCONP,count_POLICE,count_STRTSAN,count_TRANPORT,sum_BAFCONP,sum_POLICE,sum_STRTSAN,sum_TRANPORT,n_dockets,total_fines,dept
1061,4747 N TROY ST,41.96813495,-87.70688139403515,ALBANY PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1062,4747 W GRACE ST,41.94958955,-87.74650009999999,PORTAGE PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1063,4755 W DIVERSEY,41.931456879376775,-87.74614036968823,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1064,4758 W WELLINGTON,41.93527795559164,-87.7457710131789,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1065,4761 W BELMONT,41.93877232653061,-87.74486306122449,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
1066,4784 S ARCHER,41.80667875,-87.71693059004895,ARCHER HEIGHTS,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1067,4798 N ASHLAND,41.968752,-87.669547,UPTOWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1068,48 E GARFIELD,41.79489145,-87.62363210000001,WASHINGTON PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1069,4800 N SPRINGFIELD,41.968388,-87.725712,ALBANY PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1070,4800 S CHAMPLAIN,41.8075131,-87.61045148174573,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1071,4800 S DR MARTIN LUTHER KING JR DR,41.807414449999996,-87.61716515526469,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1072,4800 S HONORE ST,41.806523150000004,-87.67133341375535,NEW CITY,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1073,4801 S WESTERN AVE,41.806474066284636,-87.68447756397912,BRIGHTON PARK,0,0,2,0,0.0,0.0,300.0,0.0,2,300.0,streets
1074,4803 S SEELEY AVE,41.8065349,-87.67541325709175,NEW CITY,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1075,4804 W DIVERSEY,41.9319403,-87.7471753,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1076,4810 W DIVERSEY,41.9316037566372,-87.74756312107613,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1077,4815 N WESTERN,41.96990700777307,-87.68883588039417,LINCOLN SQUARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1078,4824 S INDIANA,41.80698128569031,-87.62126144987523,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1079,4825 W LAWRENCE,41.96793572799388,-87.74847299283181,PORTAGE PARK,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1080,4826 S PULASKI RD,41.80549350095531,-87.7236241820097,ARCHER HEIGHTS,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1081,4829 S KEDZIE AVE,41.80554582894737,-87.70401307894737,BRIGHTON PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1082,4830 S PULASKI RD,41.80542880733404,-87.72362241603278,ARCHER HEIGHTS,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1083,4846 S ARCHER,41.80535665,-87.71896807132566,ARCHER HEIGHTS,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1084,4848  LAWRENCE,41.806747061095194,-87.61150135299111,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1085,4853 S ARCHER,41.8047165,-87.71884016090493,ARCHER HEIGHTS,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1086,4856 S HERMITAGE AVE,41.805725013726544,-87.66864911800032,NEW CITY,0,0,1,0,0.0,0.0,50.0,0.0,1,50.0,streets
1087,4860 N CALIFORNIA,41.970286400000006,-87.6990314590164,LINCOLN SQUARE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1088,4860 S PRINCETON,41.80581039285715,-87.63338907142858,FULLER PARK,0,0,0,1,0.0,0.0,0.0,600.0,1,600.0,cdot
1089,4874 N LINCOLN,41.970577649999996,-87.69013188679841,LINCOLN SQUARE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1090,4901 S DR MARTIN LUTHER KING JR DR,41.8056251,-87.6159212495658,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1091,4901 S PULASKI RD,41.804086,-87.723366,ARCHER HEIGHTS,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1092,4901 W IRVING PARK RD,41.9530835,-87.7503031,PORTAGE PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1093,4908 N LINCOLN,41.97099505,-87.69032770004941,LINCOLN SQUARE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1094,4909 W DIVISION ST,41.90224086603258,-87.74875638485311,AUSTIN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1095,4910 S DAMEN,41.804401821804895,-87.67469450306044,NEW CITY,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1096,4917 S CHAMPLAIN,41.8052521,-87.60978780599305,GRAND BOULEVARD,0,0,0,2,0.0,0.0,0.0,260.0,2,260.0,cdot
1097,4921 N TALMAN AVE,41.9714158,-87.69485474891641,LINCOLN SQUARE,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1098,4925 S DR MARTIN LUTHER KING JR DR,41.80523880246044,-87.61610941323552,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1099,4926 S CHAMPLAIN,41.8049607,-87.61042844119217,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1100,4930 S CHAMPLAIN,41.805235162649474,-87.61021792741845,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1101,4945 S HOYNE AVE,41.8035458,-87.6767455399312,NEW CITY,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1102,4949 S SEELEY AVE,41.8034022,-87.67552959207137,NEW CITY,0,0,2,0,0.0,0.0,200.0,0.0,2,200.0,streets
1103,4955 S HOYNE AVE,41.8035550697327,-87.67688125908616,NEW CITY,0,0,3,0,0.0,0.0,100.0,0.0,3,100.0,streets
1104,4956 S HOYNE AVE,41.80315145,-87.67748857025,NEW CITY,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1105,4959 S DAMEN AVE,41.80373674636203,-87.67445854158005,NEW CITY,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1106,500 N STATE ST,41.891794,-87.628181,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1107,500 S CALIFORNIA,41.874772,-87.696234,EAST GARFIELD PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1108,500 W 18TH ST,41.857728,-87.640135,LOWER WEST SIDE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1109,500 W 36TH ST,41.829107,-87.638922,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1110,5000 S WOLCOTT AVE,41.802946,-87.672207,NEW CITY,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1111,5001 N PULASKI RD,41.972901050000004,-87.72779574963579,ALBANY PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1112,5001 S CICERO,41.802007894390314,-87.74319580034368,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1113,5001 S WESTERN BLVD,41.802838,-87.683592,GAGE PARK,0,0,1,0,0.0,0.0,50.0,0.0,1,50.0,streets
1114,5002 S PRAIRIE,41.80371688104369,-87.61955807093928,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1115,5004 S WINCHESTER AVE,41.802894449878536,-87.67344286124697,NEW CITY,0,0,2,0,0.0,0.0,450.0,0.0,2,450.0,streets
1116,501 W 26TH ST,41.8451824,-87.64013891636748,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1117,501 W ARMITAGE,41.918201,-87.641409,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1118,5010 N AUSTIN AVE,41.97247625,-87.77858497465039,JEFFERSON PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1119,5013 S WINCHESTER AVE,41.802651873466125,-87.67321679696319,NEW CITY,0,0,1,0,0.0,0.0,0.0,0.0,1,0.0,streets
1120,5024 S KEDVALE,41.802083431809,-87.727198717849,ARCHER HEIGHTS,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1121,5027 W LAWRENCE,41.967648,-87.75409632767654,PORTAGE PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1122,5029 N WESTERN,41.97322921041747,-87.68894884549734,LINCOLN SQUARE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1123,5031 W DIVISION,41.902205,-87.752262,AUSTIN,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
1124,5035 N LINCOLN AVE,41.972075000000004,-87.6906605,LINCOLN SQUARE,0,0,1,0,0.0,0.0,0.0,0.0,1,0.0,streets
1125,5035 S WESTERN BLVD,41.8018089,-87.6831760248387,GAGE PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1126,5035 W DIVISION ST,41.90195875,-87.75258879445673,AUSTIN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1127,5035 W FOSTER AVE,41.975185452260845,-87.75360227643783,FOREST GLEN,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1128,5035 W LAWRENCE,41.967648,-87.75409632767654,PORTAGE PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1129,5048 S DAMEN AVE,41.80238191235015,-87.67464753178257,NEW CITY,0,0,2,0,0.0,0.0,500.0,0.0,2,500.0,streets
1130,505 N ASHLAND,41.89127015,-87.66686567345769,WEST TOWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1131,505 N HERMITAGE,41.89110481367088,-87.67034147920215,WEST TOWN,0,0,0,3,0.0,0.0,0.0,330.0,3,330.0,cdot
1132,5050 N LINCOLN,41.97312879175904,-87.69159419884438,LINCOLN SQUARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1133,5050 N LINCOLN AVE,41.97312879175904,-87.69159419884438,LINCOLN SQUARE,0,0,1,0,0.0,0.0,0.0,0.0,1,0.0,streets
1134,5050 S MICHIGAN,41.80289298373765,-87.6227801160045,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1135,5052 N ASHLAND AVE,41.97397665,-87.66989840932611,UPTOWN,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1136,5055 N WESTERN,41.97387165,-87.6887950022003,LINCOLN SQUARE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1137,5055 S WINCHESTER AVE,41.8015548,-87.67319052,NEW CITY,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1138,5055 W 63RD ST,41.778240674980495,-87.74779976455531,CLEARING,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1139,5056 N SHERIDAN RD,41.9749794,-87.6551692,UPTOWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1140,5057 S WESTERN BLVD,41.801687082255555,-87.68357172434098,GAGE PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1141,5059 S CALIFORNIA,41.80202233458039,-87.69391795409493,GAGE PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1142,506 N STATE ST,41.8909998544504,-87.62793241339213,NEAR NORTH SIDE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1143,506 W DEMING PL,41.928717199999994,-87.64318287193386,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1144,5066 N ELSTON,41.97293325955944,-87.7481698982791,FOREST GLEN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1145,51 E 71ST ST,41.7652968,-87.62270886858107,GREATER GRAND CROSSING,0,0,2,0,0.0,0.0,750.0,0.0,2,750.0,streets
1146,5100 S WABASH,41.80171665,-87.62476938127166,WASHINGTON PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1147,5101 S ASHLAND AVE,41.80103685,-87.6642638049602,NEW CITY,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1148,5101 S CICERO,41.8000852,-87.7425619,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1149,5101 S ELLIS,41.8020494,-87.6011127521022,HYDE PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1150,5101 S HALSTED ST,41.801288799999995,-87.64490358437142,NEW CITY,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1151,5101 S INDIANA,41.801905,-87.620914,WASHINGTON PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1152,5101 S KEDZIE,41.80053035,-87.70326953742475,GAGE PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1153,5107 W ARMITAGE,41.917154,-87.7278923,HERMOSA,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1154,5112 S NASHVILLE,41.7991362,-87.78717079386803,GARFIELD RIDGE,0,1,0,0,0.0,500.0,0.0,0.0,1,500.0,police
1155,5115 W 63RD ST,41.77822005234242,-87.74882556359017,CLEARING,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1156,5127 S INDIANA,41.80116785,-87.62063614685714,WASHINGTON PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1157,5129 S HARPER,41.80146445,-87.5887856629542,HYDE PARK,0,0,0,1,0.0,0.0,0.0,80.0,1,80.0,cdot
1158,5129 W BELMONT,41.93847305,-87.75492982589645,BELMONT CRAGIN,0,0,0,2,0.0,0.0,0.0,150.0,2,150.0,cdot
1159,5132 S WESTERN AVE,41.80013205,-87.68462012228682,GAGE PARK,0,0,1,0,0.0,0.0,50.0,0.0,1,50.0,streets
1160,5140 S KOLMAR,41.79949311789586,-87.73692737751306,ARCHER HEIGHTS,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
1161,5144 N CICERO,41.974824,-87.74846074999999,FOREST GLEN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1162,515 E PERSHING RD,41.82379121705313,-87.61399556896437,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,600.0,1,600.0,cdot
1163,5150 N WESTERN,41.9755934,-87.68957037049961,LINCOLN SQUARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1164,5150 S INDIANA,41.800498250000004,-87.62135350084745,WASHINGTON PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1165,5150 W PARKER,41.93058184,-87.75595036,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1166,5152 N CICERO,41.97446954574693,-87.74808149142478,FOREST GLEN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1167,5153 W DIVERSEY AVE,41.931333021139274,-87.75525367265614,BELMONT CRAGIN,0,0,1,0,0.0,0.0,50.0,0.0,1,50.0,streets
1168,5153 W NORTH AVE,41.909439082662196,-87.75412677193393,AUSTIN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1169,516 E OAKWOOD,41.82275907275542,-87.61340697678042,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1170,517 E 44TH PL,41.81389712244898,-87.61298697959184,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1171,519 S CLINTON,41.87505377578163,-87.64086368383597,NEAR WEST SIDE,0,0,0,2,0.0,0.0,0.0,1150.0,2,1150.0,cdot
1172,5200 S LAKE PARK,41.7999873,-87.6259791,WASHINGTON PARK,0,0,0,3,0.0,0.0,0.0,1850.0,3,1850.0,cdot
1173,5201 E PARKER,41.9306196,-87.7392034,HERMOSA,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1174,5201 S CICERO,41.79850602767342,-87.74309059609695,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1175,5201 W DIVISION ST,41.90201145,-87.7560674306058,AUSTIN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1176,5201 W WELLINGTON,41.9348794,-87.75684015,BELMONT CRAGIN,0,0,0,2,0.0,0.0,0.0,500.0,2,500.0,cdot
1177,5206 N WESTERN,41.9762177,-87.6897179416725,LINCOLN SQUARE,0,0,0,1,0.0,0.0,0.0,600.0,1,600.0,cdot
1178,521 E OAKWOOD,41.82246135,-87.61319188583093,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1179,5211 W NORTH AVE,41.9092479,-87.7562026822537,AUSTIN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1180,5215 N MILWAUKEE,41.9753127,-87.76681433833558,JEFFERSON PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1181,5216 N LINCOLN AVE,41.97699986538044,-87.6925537139815,LINCOLN SQUARE,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1182,5220 N LINCOLN AVE,41.97702683277049,-87.69255788573244,LINCOLN SQUARE,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1183,523 N OGDEN,41.891571049999996,-87.65822796205757,WEST TOWN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1184,5230 S ARCHER,41.8252041,-87.6861154,MCKINLEY PARK,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1185,5230 S WESTERN AVE,41.79834305,-87.68474152381785,GAGE PARK,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1186,5233 N KEDZIE AVE,41.97690795,-87.70824640757533,NORTH PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1187,5233 W DIVERSEY,41.9312048,-87.75778518286808,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1188,5239 N KEDZIE,41.97676537441228,-87.7085963378507,NORTH PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1189,5245 S ARCHER,41.799717,-87.735739,ARCHER HEIGHTS,0,0,0,1,0.0,0.0,0.0,360.0,1,360.0,cdot
1190,5255 S CICERO,41.797091800000004,-87.74239405175439,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1191,5257 S PRAIRIE,41.79925146101762,-87.6192278147678,WASHINGTON PARK,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1192,5259 S ARCHER,41.7990152,-87.73732112857142,ARCHER HEIGHTS,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1193,528 S WESTERN,41.874114649999996,-87.68655110691701,NEAR WEST SIDE,0,0,0,1,0.0,0.0,0.0,550.0,1,550.0,cdot
1194,5285 S ARCHER,41.7989353,-87.739018796214,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1195,530 E 44TH PL,41.81406297959184,-87.61288083673469,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1196,5300 S WESTERN AVE,41.7973414,-87.68457700323833,GAGE PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1197,5301 S ARCHER,41.79895785,-87.73946116246125,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1198,5301 S LARAMIE,41.797097,-87.752518,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1199,5308 S CENTRAL AVE,41.79604991515113,-87.762534484031,GARFIELD RIDGE,0,0,0,2,0.0,0.0,0.0,1000.0,2,1000.0,cdot
1200,5311 S MELVINA,41.79578135,-87.77676814243932,GARFIELD RIDGE,0,2,0,0,0.0,500.0,0.0,0.0,2,500.0,police
1201,5312 S WESTERN AVE,41.79693025,-87.68470140941389,GAGE PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1202,5315 S ARCHER,41.79907411247918,-87.73991907790732,GARFIELD RIDGE,0,0,0,2,0.0,0.0,0.0,300.0,2,300.0,cdot
1203,5316 N MILWAUKEE AVE,41.9766937,-87.76975480078573,JEFFERSON PARK,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1204,5322 W FULLERTON AVE,41.923981493740236,-87.75955738810559,BELMONT CRAGIN,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1205,5325 S ARCHER,41.799011,-87.740293,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1206,5333 S MONITOR,41.79592843412403,-87.76839393700106,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1207,5341 N LINCOLN,41.979199,-87.6919924968602,LINCOLN SQUARE,0,0,0,1,0.0,0.0,0.0,600.0,1,600.0,cdot
1208,5348 S CENTRAL AVE,41.79473456896552,-87.76226051724137,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1209,5349 S HARLEM,41.795067716993465,-87.80151798050149,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1210,535 W 32ND ST,41.83611435,-87.64030287350384,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1211,535 W 36TH ST,41.8288079,-87.6401687948661,BRIDGEPORT,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1212,535 W WRIGHTWOOD,41.93008735,-87.64271558420283,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
1213,5357 S MCVICKER,41.79526028886994,-87.77325346007315,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1214,5358 S MCVICKER,41.795227512795165,-87.77347264315235,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
1215,537 E 46TH ST,41.81118322351746,-87.61236014191755,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1216,5381 S MEADE,41.7947927067223,-87.77446034672964,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1217,539 E 44TH PL,41.81390004081633,-87.61281232653062,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1218,5400 W DIVERSEY,41.931671550000004,-87.76167356961254,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,260.0,1,260.0,cdot
1219,5401 N LINCOLN,41.97980665,-87.69246677435173,LINCOLN SQUARE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
1220,5401 N WOLCOTT,41.98009975,-87.67584121896152,LINCOLN SQUARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1221,5407 S ASHLAND AVE,41.79566323100548,-87.66452076892199,NEW CITY,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1222,5410 W ROOSEVELT RD,41.86580918822003,-87.75613034918024,AUSTIN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1223,5414 S NEWLAND,41.79357905,-87.79555388965278,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,650.0,1,650.0,cdot
1224,5414 W FULLERTON,41.9242767,-87.76173954774688,BELMONT CRAGIN,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1225,5421 S ASHLAND AVE,41.79550510335157,-87.6645155630733,NEW CITY,0,0,1,0,0.0,0.0,450.0,0.0,1,450.0,streets
1226,5422 W WINDSOR AVE,41.9635641,-87.76344778495896,PORTAGE PARK,0,0,1,0,0.0,0.0,200.0,0.0,1,200.0,streets
1227,543 E PERSHING RD,41.82379623345031,-87.61359271368309,GRAND BOULEVARD,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1228,5435 N WOLCOTT,41.98005101340253,-87.67662966704118,LINCOLN SQUARE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1229,5435 S JUSTINE ST,41.7948612,-87.66291525138888,NEW CITY,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1230,5435 S KEDZIE,41.79417025,-87.70325585071154,GAGE PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1231,5438 S MULLIGAN,41.793800080560814,-87.78074195374614,GARFIELD RIDGE,0,0,0,2,0.0,0.0,0.0,300.0,2,300.0,cdot
1232,5446 S NARRAGANSETT,41.79357015208593,-87.78195373567102,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1233,5449 S SAYRE,41.79329413785044,-87.79638128322628,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1234,5450 S NEWLAND,41.79328746312726,-87.79538065652618,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1235,5450 S NORMANDY,41.79338874774659,-87.78927691811211,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
1236,5458 S RUTHERFORD,41.79326888313192,-87.7904940960302,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,150.0,1,150.0,cdot
1237,5458 S SAYRE,41.793164909888084,-87.7965980400281,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,50.0,1,50.0,cdot
1238,546 W FULLERTON,41.9258046,-87.64329405201491,LINCOLN PARK,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1239,547 E 71ST ST,41.765611250000006,-87.61091421670568,GREATER GRAND CROSSING,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1240,549 E 79TH ST,41.751001349999996,-87.61054440869422,CHATHAM,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1241,5500 S ARCHER AVE,41.79831935,-87.74718000216382,GARFIELD RIDGE,0,0,1,0,0.0,0.0,150.0,0.0,1,150.0,streets
1242,5500 S DAMEN AVE,41.79328635,-87.67448629946347,WEST ENGLEWOOD,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
1243,5500 S NEVA,41.791355,-87.800349,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,cdot
1244,5500 S NORDICA,41.791428,-87.797814,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,500.0,1,500.0,cdot
1245,5500 S OAK PARK,41.791557,-87.791662,GARFIELD RIDGE,0,0,0,1,0.0,0.0,0.0,110.0,1,110.0,cdot
1246,5501 N ASHLAND AVE,41.9819278,-87.66937211172534,EDGEWATER,0,0,1,0,0.0,0.0,500.0,0.0,1,500.0,streets
