respondent,docket,violation_num,violation_date,hearing_date,violation_address,violation_desc,case_disposition,fine_amt,dept,cleaned_address,latlong,community,ward_1523,lat,long
LCR CAPITAL GOLDFISH SWIM SCHOOL ,21DT001063,T000206977,2021-02-24,5/24/2021,1930 W HUBBARD ST,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,1930 W HUBBARD ST,"41.89023485,-87.67575881219261",WEST TOWN,27.0,41.89023485,-87.67575881219261
LEDGER HOLDINGS ,22DT000619,T000207381,2022-01-07,3/14/2022,1923 N HUDSON ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,1923 N HUDSON,"41.9171914,-87.63972750038327",LINCOLN PARK,43.0,41.9171914,-87.63972750038327
LESTER RAYMOND,22DS04163M,QTU484L,2022-02-05,3/16/2022,1740 W 63RD ST,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,1740 W 63RD ST,"41.77956785,-87.66832427519296",WEST ENGLEWOOD,15.0,41.77956785,-87.66832427519296
LEVI BROTHERS GROUP LLC c/o DOR LEVI ,20DS76337L,276337L,2020-01-24,3/9/2020,2343 W FOSTER AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,2343 W FOSTER AVE,"41.97569795,-87.68843782447951",LINCOLN SQUARE,40.0,41.97569795,-87.68843782447951
LEWIS ROBERT,22DS04136M,QTU5CFL,2022-02-09,3/4/2022,6530 S MORGAN ST,10-8-180    Snow and ice removal.,Continuance,150.0,STRTSAN,6530 S MORGAN ST,"41.77509215,-87.64978070000001",ENGLEWOOD,6.0,41.77509215,-87.64978070000001
LIAPA VICTOR,22DT001047,T000212330,2022-02-01,4/4/2022,43 N PINE ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,43 N PINE,"41.8816018,-87.76289858897712",AUSTIN,29.0,41.8816018,-87.76289858897712
LIEBERMAN WILLIAM,21DT000625,T000206554,2021-01-17,4/5/2021,1016 N WOLCOTT ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,1016 N WOLCOTT,"41.90011665,-87.67501699834747",WEST TOWN,2.0,41.90011665,-87.67501699834747
LIFE STORAGE LP ,21DT000711,T000203760,2021-02-16,4/5/2021,3323 W ADDISON ST,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,3323 W ADDISON ST,"41.94600295,-87.71114619323765",AVONDALE,35.0,41.94600295,-87.71114619323765
"LILL PARTNERSHIP, C/O AL MOODY ",22DT000774,T000212933,2022-01-11,3/21/2022,2900 N LINCOLN ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,2900 N LINCOLN,"41.93453205,-87.66173307562983",LAKE VIEW,32.0,41.93453205,-87.66173307562983
"LILL PARTNERSHIP, C/O AL MOODY ",22DT000774,T000212933,2022-01-11,5/2/2022,2900 N LINCOLN ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,2900 N LINCOLN,"41.93453205,-87.66173307562983",LAKE VIEW,32.0,41.93453205,-87.66173307562983
LILLY VON HODOWANIC,22DT000971,T000206851,2022-01-25,3/21/2022,2513 N LINCOLN ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,2513 N LINCOLN,"41.927607699999996,-87.65155496878558",LINCOLN PARK,43.0,41.927607699999996,-87.65155496878558
"LINCOLN CENTER, C/O KYLE PEARSON ",22DT000839,T000205403,2022-01-10,3/14/2022,6320 N LINCOLN ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,6320 N LINCOLN,"41.9960746,-87.71711685928614",NORTH PARK,50.0,41.9960746,-87.71711685928614
LINDA YUEN,22DT000561,T000212783,2022-01-05,3/14/2022,1901 W BELMONT ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,1901 W BELMONT,"41.93939465,-87.67612267816992",NORTH CENTER,32.0,41.93939465,-87.67612267816992
LITTLE CAESAR PIZZA 1648 ,21DT001008,T000203842,2021-02-02,5/3/2021,2200 S ROCKWELL ST,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,2200 S ROCKWELL ST,"41.85164750965894,-87.69064373686587",SOUTH LAWNDALE,24.0,41.85164750965894,-87.69064373686587
LIU KAM,20DS76449L,276449L,2020-01-21,3/9/2020,4829 S KEDZIE AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,4829 S KEDZIE AVE,"41.80554582894737,-87.70401307894737",BRIGHTON PARK,14.0,41.80554582894737,-87.70401307894737
LIU SADIE,20DS76449L,276449L,2020-01-21,3/9/2020,4829 S KEDZIE AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,4829 S KEDZIE AVE,"41.80554582894737,-87.70401307894737",BRIGHTON PARK,14.0,41.80554582894737,-87.70401307894737
LOOMIS SAVING BANK LOAN ,21DT002731,T000213584,2021-02-04,8/16/2021,6350 W 63RD ST,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,6350 W 63RD ST,"41.777892949999995,-87.780662",CLEARING,13.0,41.777892949999995,-87.780662
LOOMIS SAVING BANK LOAN ,21DT002731,T000213584,2021-02-04,9/20/2021,6350 W 63RD ST,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,6350 W 63RD ST,"41.777892949999995,-87.780662",CLEARING,13.0,41.777892949999995,-87.780662
LOOMIS SAVINGS BANK ,21DT002729,T000213585,2021-02-04,8/16/2021,6247 S NARRAGANSETT ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,6247 S NARRAGANSETT,"41.778396529411765,-87.78118135294118",CLEARING,13.0,41.778396529411765,-87.78118135294118
LOOMIS SAVINGS BANK ,21DT002729,T000213585,2021-02-04,9/20/2021,6247 S NARRAGANSETT ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,6247 S NARRAGANSETT,"41.778396529411765,-87.78118135294118",CLEARING,13.0,41.778396529411765,-87.78118135294118
LOOMIS SAVINGS BANK ,21DT002730,T000213586,2021-02-04,8/16/2021,6246 S MULLIGAN ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,6246 S MULLIGAN,"41.77887412715847,-87.78019662620392",CLEARING,13.0,41.77887412715847,-87.78019662620392
LOOMIS SAVINGS BANK ,21DT002730,T000213586,2021-02-04,9/20/2021,6246 S MULLIGAN ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,6246 S MULLIGAN,"41.77887412715847,-87.78019662620392",CLEARING,13.0,41.77887412715847,-87.78019662620392
LYNCH HERBERT,21DS19332M,QTUFPVL,2021-02-11,7/7/2021,605 E 71ST ST,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,605 E 71ST ST,"41.7656504,-87.61010692519514",GREATER GRAND CROSSING,6.0,41.7656504,-87.61010692519514
"M 22 LAND INVESTMENT, C/O WILLIAM P. TSOURAPAS ",22DT000612,T000206818,2022-01-04,3/14/2022,455 W NORTH ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,455 W NORTH AVE,"41.9108278,-87.6407924417156",NEAR NORTH SIDE,2.0,41.9108278,-87.6407924417156
MADAM LLC C/O LISTON & TSANTLIS PC ,20DT001652,T000196045,2020-02-14,3/2/2021,2036 W MADISON ST,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,2036 W MADISON ST,"41.88118332966977,-87.67807966357064",NEAR WEST SIDE,27.0,41.88118332966977,-87.67807966357064
MADHUR CORPORATION INC C/O SHEELA SHARMA ,22DS02592M,QTU3YPL,2022-01-05,2/16/2022,135 E 71ST ST,10-8-180    Snow and ice removal.,Continuance,150.0,STRTSAN,135 E 71ST ST,"41.76539605,-87.62035356879866",GREATER GRAND CROSSING,6.0,41.76539605,-87.62035356879866
MADO AFRICAN HAIR BRAIDING SALON INC. C/O MAGDALENE N MBASSO ,22DS03577M,QTU4NYL,2022-01-12,2/10/2022,7112 N CLARK ST,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,7112 N CLARK ST,"42.011976450000006,-87.67483989887126",ROGERS PARK,49.0,42.011976450000006,-87.67483989887126
"MALORI MIDWAY, LLC c/o RICHARD A HIRSCHENBEIN ",20DS75870L,275870L,2020-01-22,2/27/2020,5874 S ARCHER AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,5874 S ARCHER AVE,"41.7961066,-87.76159078594847",GARFIELD RIDGE,14.0,41.7961066,-87.76159078594847
"MALORI MIDWAY, LLC c/o THE FOGEL FAMILY TRUST ",20DS75870L,275870L,2020-01-22,2/27/2020,5874 S ARCHER AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,5874 S ARCHER AVE,"41.7961066,-87.76159078594847",GARFIELD RIDGE,14.0,41.7961066,-87.76159078594847
MANNING MARC,22DS03561M,QTU4NIL,2022-01-12,2/28/2022,2301 S LEAVITT ST,10-8-180    Snow and ice removal.,Default,150.0,STRTSAN,2301 S LEAVITT ST,"41.85016865,-87.68043299348506",LOWER WEST SIDE,25.0,41.85016865,-87.68043299348506
"MARBLE EMPORIUM INC, C/O LUIZA KOURKOUVIS ",21DT000369,T000206468,2021-01-28,3/15/2021,812 W ADAMS ST,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,812 W ADAMS ST,"41.87943215,-87.64776074909487",NEAR WEST SIDE,27.0,41.87943215,-87.64776074909487
"MARQUETTE BANK F/K/A MARQUETTE NATIONAL BANK, A/T/U/T #18154 DTD 10/25/2006 ",20DS73674L,273674L,2019-11-13,2/10/2020,2501 W 47TH ST,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,2501 W 47TH ST,"41.808313,-87.687047",BRIGHTON PARK,15.0,41.808313,-87.687047
MARTINEZ JOSEPH,22DT000772,T000212936,2022-01-12,3/21/2022,2219 W WELLINGTON ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,2219 W WELLINGTON,"41.93567295,-87.6839324475",NORTH CENTER,32.0,41.93567295,-87.6839324475
"MARY JONES TRUST DTD 12/14/2011 c/o ISAAC JONES, JR., TRUSTEE ",20DS76087L,276087L,2020-01-22,3/3/2020,5055 S WINCHESTER AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,5055 S WINCHESTER AVE,"41.8015548,-87.67319052",NEW CITY,15.0,41.8015548,-87.67319052
"MARY JONES TRUST DTD 12/14/2011 c/o MARY JONES, TRUSTEE ",20DS76087L,276087L,2020-01-22,3/3/2020,5055 S WINCHESTER AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,5055 S WINCHESTER AVE,"41.8015548,-87.67319052",NEW CITY,15.0,41.8015548,-87.67319052
MASTERSON JEROME,22DS03414M,QTU4LNL,2022-01-06,2/24/2022,4354 S WESTERN AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,4354 S WESTERN AVE,"41.8140674,-87.6849529997804",BRIGHTON PARK,15.0,41.8140674,-87.6849529997804
MAUREK INC ,22DT001478,T000205398,2022-02-25,4/25/2022,4501 N SHERIDAN RD,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,4501 N SHERIDAN RD,"41.963752770613844,-87.65488",UPTOWN,46.0,41.963752770613844,-87.65488
MAYFEST CHICAGO NFP ,22DT000964,T000205413,2022-01-30,4/4/2022,5941 N MILWAUKEE ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,5941 N MILWAUKEE,"41.989751850000005,-87.78024569970128",NORWOOD PARK,45.0,41.989751850000005,-87.78024569970128
MAYSHAYO INC D/B/A MCDONALDS CORPORATION C/O MICHAEL J. BOXERMAN ,21DT000630,T000207134,2021-02-08,4/5/2021,5200 S LAKE PARK ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,5200 S LAKE PARK,"41.7999873,-87.6259791",WASHINGTON PARK,3.0,41.7999873,-87.6259791
MAZZANTI JAMES,22DT000663,T000212913,2022-01-10,3/14/2022,2733 N LARAMIE ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,2733 N LARAMIE,"41.93062611828299,-87.75628121851011",BELMONT CRAGIN,31.0,41.93062611828299,-87.75628121851011
MBASSO MAGDELENE,22DS03577M,QTU4NYL,2022-01-12,2/10/2022,7112 N CLARK ST,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,7112 N CLARK ST,"42.011976450000006,-87.67483989887126",ROGERS PARK,49.0,42.011976450000006,-87.67483989887126
MBC CORNELIA LLC ,22DT001589,T000201983,2022-03-01,5/2/2022,225 W CORNELIA ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,225 W CORNELIA,"41.9453173,-87.6592353",LAKE VIEW,44.0,41.9453173,-87.6592353
MCDONALD BRADLEY,22DT001414,T000212569,2022-02-07,4/18/2022,1309 W WELLINGTON ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,1309 W WELLINGTON,"41.9359155,-87.66169540263499",LAKE VIEW,32.0,41.9359155,-87.66169540263499
"MC DONALDS, C/O PRENTICE HALL CORPORATION ",22DT000755,T000212870,2022-01-12,3/21/2022,1664 S BLUE ISLAND ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,1664 S BLUE ISLAND,"41.858455250000006,-87.66098194975376",LOWER WEST SIDE,25.0,41.858455250000006,-87.66098194975376
"MC DONALDS, C/O PRENTICE HALL CORPORATION ",22DT000755,T000212870,2022-01-12,5/2/2022,1664 S BLUE ISLAND ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,1664 S BLUE ISLAND,"41.858455250000006,-87.66098194975376",LOWER WEST SIDE,25.0,41.858455250000006,-87.66098194975376
MCDONALDS CORP ,21DT001012,T000203140,2021-02-23,5/3/2021,1737 W FULLERTON ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,1737 W FULLERTON,"41.92471275,-87.67190919815233",LINCOLN PARK,32.0,41.92471275,-87.67190919815233
MCMILLAN CHANELL,22DS02681M,QTU4A0L,2022-01-05,2/16/2022,7109 S INDIANA AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,7109 S INDIANA AVE,"41.7653205,-87.61978942748877",GREATER GRAND CROSSING,6.0,41.7653205,-87.61978942748877
MC REYNOLDS JUDY,22DS04123M,QTU470L,2022-02-04,3/3/2022,6359 S ARTESIAN AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,6359 S ARTESIAN AVE,"41.777552099999994,-87.68451134508626",CHICAGO LAWN,16.0,41.777552099999994,-87.68451134508626
MCREYNOLDS JUDY,23DS13151M,QTVXM9L,2023-02-02,6/7/2023,2422 W 64 ST,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,2422 W 64TH ST,"41.77750848889021,-87.68458793328168",CHICAGO LAWN,16.0,41.77750848889021,-87.68458793328168
MEDIYAKALAYIL GEORGE,22DT001180,T000212560,2022-02-04,4/11/2022,1768 W ARMITAGE ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,1768 W ARMITAGE,"41.918100249999995,-87.67238824919664",LOGAN SQUARE,32.0,41.918100249999995,-87.67238824919664
MEDLOCK MARVIN,22DT000659,T000212885,2022-01-11,3/14/2022,5801 W CHICAGO ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,5801 W CHICAGO,"41.8950158,-87.7453425",AUSTIN,37.0,41.8950158,-87.7453425
MEHTA CHIRAG,21DT000559,T000207084,2021-02-05,3/29/2021,710 N ELIZABETH ST,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,710 N ELIZABETH ST,"41.894777950000005,-87.65967257313741",WEST TOWN,27.0,41.894777950000005,-87.65967257313741
"MEWT LLC, C/O KRIS CURRAN ",21DT000373,T000206472,2021-01-28,3/15/2021,1272 W MADISON ST,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,1272 W MADISON ST,"41.881478479591834,-87.65840165306123",NEAR WEST SIDE,25.0,41.881478479591834,-87.65840165306123
MICHAEL CHRISTOPOULOS,21DT000672,T000203791,2021-02-05,3/29/2021,3300 N CICERO ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,3300 N CICERO,"41.940773,-87.74703",PORTAGE PARK,31.0,41.940773,-87.74703
MICHAEL MARACH,21DT001016,T000203853,2021-02-02,5/3/2021,1234 N WOOD ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,1234 N WOOD,"41.9043635,-87.67264575",WEST TOWN,1.0,41.9043635,-87.67264575
MICHAEL ZAGO,23DT000501,T000215152,2023-02-02,3/27/2023,3329 S LITUANICA ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,3329 S LITUANICA,"41.833924249999995,-87.64835414067846",BRIDGEPORT,11.0,41.833924249999995,-87.64835414067846
MICHIGAN 830 LLC ,21DT000586,T000207133,2021-02-08,4/5/2021,834 S MICHIGAN ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,834 S MICHIGAN,"41.8801026,-87.6243031",LOOP,42.0,41.8801026,-87.6243031
MICHIGAN 830 LLC ,22DT001227,T000207366,2022-01-25,4/4/2022,834 S MICHIGAN ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,834 S MICHIGAN,"41.8801026,-87.6243031",LOOP,42.0,41.8801026,-87.6243031
MICHIGAN 830 LLC c/o DONNA SCALI ,20DS72639L,272639L,2019-11-13,1/30/2020,830 S MICHIGAN AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,830 S MICHIGAN AVE,"41.8801026,-87.6243031",LOOP,42.0,41.8801026,-87.6243031
MICHIGAN 830 LLC c/o DONNA SCALI ,20DS72695L,272695L,2019-11-12,1/30/2020,830 S MICHIGAN AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,830 S MICHIGAN AVE,"41.8801026,-87.6243031",LOOP,42.0,41.8801026,-87.6243031
MICHIGAN 830 LLC c/o ILLINOIS CORPORATION SERVICE C ,20DS72639L,272639L,2019-11-13,1/30/2020,830 S MICHIGAN AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,830 S MICHIGAN AVE,"41.8801026,-87.6243031",LOOP,42.0,41.8801026,-87.6243031
MICHIGAN 830 LLC c/o ILLINOIS CORPORATION SERVICE C ,20DS72695L,272695L,2019-11-12,1/30/2020,830 S MICHIGAN AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,830 S MICHIGAN AVE,"41.8801026,-87.6243031",LOOP,42.0,41.8801026,-87.6243031
MICHIGAN 830 LLC C/O ILLINOIS CORPORATION SERVICE COMPANY ,22DT001146,T000207355,2022-01-07,4/4/2022,834 S MICHIGAN ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,834 S MICHIGAN,"41.8801026,-87.6243031",LOOP,42.0,41.8801026,-87.6243031
MIDWAY COSMETIC INSTITUTE LLC ,21DT002774,T000213581,2021-02-02,8/16/2021,3918 W 63RD ST,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,3918 W 63RD ST,"41.778889899999996,-87.72109139313227",WEST LAWN,23.0,41.778889899999996,-87.72109139313227
"MIDWEST GAS, C/O KHALID SIDDIQUI ",22DT000975,T000213008,2022-01-25,3/21/2022,1721 S PAULINA ST,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,1721 S PAULINA ST,"41.8579677,-87.66845239916817",LOWER WEST SIDE,25.0,41.8579677,-87.66845239916817
"MIDWEST GAS, C/O KHALID SIDDIQUI ",22DT000975,T000213008,2022-01-25,5/2/2022,1721 S PAULINA ST,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,1721 S PAULINA ST,"41.8579677,-87.66845239916817",LOWER WEST SIDE,25.0,41.8579677,-87.66845239916817
"MIDWEST LLC, C/O MIDWEST LLC, C/O TAXLAND GROUP, INC. ",22DT000963,T000205414,2022-01-30,4/4/2022,6019 N MILWAUKEE ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,6019 N MILWAUKEE,"41.990764,-87.78114798120883",NORWOOD PARK,39.0,41.990764,-87.78114798120883
MIGLIN MARILYN,21DT000546,T000206523,2021-02-05,3/29/2021,26 E DIVISION ST,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,26 E DIVISION ST,"41.9041484,-87.62761447252896",NEAR NORTH SIDE,43.0,41.9041484,-87.62761447252896
MIHUN MIROSLAW,20DT000497,T000194343,2020-01-22,3/9/2020,3857 N NARRAGANSETT ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,3857 N NARRAGANSETT,"41.9509496,-87.78615099241007",DUNNING,38.0,41.9509496,-87.78615099241007
MILLSAP MAJOR,22DS04683M,QTU5NZL,2022-02-18,3/21/2022,5936 S UNION AVE,10-8-180    Snow and ice removal.,Continuance,150.0,STRTSAN,5936 S UNION AVE,"41.78605126694817,-87.64262090636919",ENGLEWOOD,20.0,41.78605126694817,-87.64262090636919
MILWOOD ,22DT000776,T000212932,2022-01-11,3/21/2022,1401 N MILWAUKEE ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,1401 N MILWAUKEE,"41.90747655,-87.67267726240652",WEST TOWN,1.0,41.90747655,-87.67267726240652
MIRZA JESANI,21DT000734,T000208117,2021-02-05,3/29/2021,8300 S BRANDON ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,8300 S BRANDON,"41.7445605,-87.54703578431622",SOUTH CHICAGO,10.0,41.7445605,-87.54703578431622
"MJUA INC, C/O ISHAQ M. NOFAL ",21DT002785,T000213599,2021-02-08,9/27/2021,6401 W 63RD ST,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,6401 W 63RD ST,"41.777591,-87.781428",CLEARING,23.0,41.777591,-87.781428
MK CONSTRUCTION ,21DT000171,T000203677,2021-01-07,3/8/2021,3531 W CORTLAND ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,3531 W CORTLAND,"41.91527925,-87.71474419150904",LOGAN SQUARE,1.0,41.91527925,-87.71474419150904
ML KING GAS OF 87TH INC C/O HALAWA ILLINOIS REGISTERED AGENT ,21DT00028A,T000207564,2021-02-20,5/3/2021,401 E 87TH ST,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,401 E 87TH ST,"41.736423,-87.614361",CHATHAM,9.0,41.736423,-87.614361
MNM CLARK LLC ,21DS20544M,QTUGECL,2021-02-23,7/15/2021,6542 N CLARK ST,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,6542 N CLARK ST,"42.00119605,-87.67203792024337",ROGERS PARK,40.0,42.00119605,-87.67203792024337
MNM CLARK LLC ,22DT001315,T000204451,2022-02-09,4/18/2022,6542 N CLARK ST,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,6542 N CLARK ST,"42.00119605,-87.67203792024337",ROGERS PARK,40.0,42.00119605,-87.67203792024337
MNM CLARK LLC C/O CORPORATION SERVICE CO. ,21DS20544M,QTUGECL,2021-02-23,7/15/2021,6542 N CLARK ST,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,6542 N CLARK ST,"42.00119605,-87.67203792024337",ROGERS PARK,40.0,42.00119605,-87.67203792024337
MOBIL ,21DT000690,T000203756,2021-02-18,4/5/2021,1150 N CICERO ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,1150 N CICERO,"41.8968704,-87.745858",AUSTIN,37.0,41.8968704,-87.745858
MOBIL INC ,21DT000906,T000199573,2021-02-20,4/19/2021,505 N ASHLAND ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,505 N ASHLAND,"41.89127015,-87.66686567345769",WEST TOWN,1.0,41.89127015,-87.66686567345769
"MOJO HOLDINGS, LLC ",22DS02604M,QTU3YXL,2022-01-06,2/16/2022,7358 S WABASH AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,7358 S WABASH AVE,"41.76021045,-87.62351497682111",GREATER GRAND CROSSING,6.0,41.76021045,-87.62351497682111
"MOJO HOLDINGS, LLC C/O KENDRICK JONES ",22DS02604M,QTU3YXL,2022-01-06,2/16/2022,7358 S WABASH AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,7358 S WABASH AVE,"41.76021045,-87.62351497682111",GREATER GRAND CROSSING,6.0,41.76021045,-87.62351497682111
MOMENT NOTICE SERVICES ,20DT000576,T000194384,2020-01-22,3/16/2020,4798 N ASHLAND ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,4798 N ASHLAND,"41.968752,-87.669547",UPTOWN,47.0,41.968752,-87.669547
MOMENT NOTICE SERVICES ,20DT000577,T000194385,2020-01-22,3/16/2020,1599 W LAWRENCE ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,1599 W LAWRENCE,"41.968808,-87.667972",UPTOWN,47.0,41.968808,-87.667972
"MON AMI PROPERTIES, LLC c/o PATRICK M LOCKMAN ",20DS72942L,272942L,2019-11-15,2/3/2020,935 W WILLOW ST,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,935 W WILLOW ST,"41.913703321860005,-87.65105912816487",LINCOLN PARK,43.0,41.913703321860005,-87.65105912816487
MONRO IN CARX ,21DT000928,T000205342,2021-02-20,4/26/2021,3244 W IRVING PARK ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,3244 W IRVING PARK,"41.95398100567696,-87.70959026187357",IRVING PARK,33.0,41.95398100567696,-87.70959026187357
MORALES MARILYN,22DT001591,T000201986,2022-02-28,5/2/2022,6603 W BELMONT ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,6603 W BELMONT,"41.9380294,-87.79112463344197",MONTCLARE,36.0,41.9380294,-87.79112463344197
MORALES MARILYN,22DT001591,T000201986,2022-02-28,6/6/2022,6603 W BELMONT ,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,6603 W BELMONT,"41.9380294,-87.79112463344197",MONTCLARE,36.0,41.9380294,-87.79112463344197
MORATO LUIS,20DS76064L,276064L,2020-01-22,3/3/2020,4945 S HOYNE AVE,10-8-180    Snow and ice removal.,Liable,150.0,STRTSAN,4945 S HOYNE AVE,"41.8035458,-87.6767455399312",NEW CITY,15.0,41.8035458,-87.6767455399312
MOUNT EAGLE PROFICIENCY BAPTIST CHURCH ,21DT001163,T000207109,2021-02-23,5/3/2021,4558 S ST LAWRENCE ,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,4558 S ST LAWRENCE,"41.81155815384616,-87.61161507692307",GRAND BOULEVARD,3.0,41.81155815384616,-87.61161507692307
MRR 1400 N ORLEANS LLC C/O BARNETT RUTTENBERG ,20DT000918,T000195422,2020-02-15,3/30/2020,1400 N ORLEANS ST,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,1400 N ORLEANS ST,"41.908188,-87.637648",NEAR NORTH SIDE,27.0,41.908188,-87.637648
MRR 1400 N ORLEANS LLC C/O BARNETT RUTTENBERG ,20DT000918,T000195422,2020-02-15,12/28/2020,1400 N ORLEANS ST,10-8-180    Snow and ice removal.,Liable,150.0,TRANPORT,1400 N ORLEANS ST,"41.908188,-87.637648",NEAR NORTH SIDE,27.0,41.908188,-87.637648
MRR 619 S LASALLE LLC C/O BARNETT RUTTENBERG ,20DT000568,T000181497,2020-01-21,3/16/2020,619 S LASALLE ST,10-8-180    Snow and ice removal.,Continuance,150.0,TRANPORT,619 S LASALLE ST,"41.8739228,-87.63139812472896",LOOP,4.0,41.8739228,-87.63139812472896
