,Docket Number,Violation Date,Violation Address,Issuing Department Code,Imposed Fine Detailed,year,month,date,season,City,State,Cleaned Address,Corrected
1535,22DS02285M,2022-01-05,7101 S VINCENNES AVE,STRTSAN,150.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,7101 S VINCENNES AVE,
1536,22DS02286M,2022-01-05,139 W 71ST ST,STRTSAN,150.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,139 W 71ST ST,
1537,22DS02287M,2022-01-05,7108 S WABASH AVE,STRTSAN,150.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,7108 S WABASH AVE,
1538,22DS02288M,2022-01-05,7059 S HALSTED ST,STRTSAN,50.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,7059 S HALSTED ST,
1539,22DS02288M,2022-01-05,7059 S HALSTED ST,STRTSAN,500.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,7059 S HALSTED ST,
1540,22DS02291M,2022-01-05,143 W 71ST ST,STRTSAN,150.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,143 W 71ST ST,
1541,22DS02294M,2022-01-05,75 E 71ST ST,STRTSAN,0.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,75 E 71ST ST,
1542,22DS02294M,2022-01-05,75 E 71ST ST,STRTSAN,500.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,75 E 71ST ST,
1543,22DS02589M,2022-01-05,6637 S HALSTED ST,STRTSAN,500.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,6637 S HALSTED ST,
1544,22DS02592M,2022-01-05,135 E 71ST ST,STRTSAN,0.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,135 E 71ST ST,
1545,22DS02592M,2022-01-05,135 E 71ST ST,STRTSAN,150.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,135 E 71ST ST,
1546,22DS02593M,2022-01-05,125 E 71ST ST,STRTSAN,150.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,125 E 71ST ST,
1547,22DS02604M,2022-01-06,7358 S WABASH AVE,STRTSAN,0.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,7358 S WABASH AVE,
1548,22DS02604M,2022-01-06,7358 S WABASH AVE,STRTSAN,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,7358 S WABASH AVE,
1549,22DS02610M,2022-01-05,7100 S PRAIRIE AVE,STRTSAN,150.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,7100 S PRAIRIE AVE,
1550,22DS02616M,2022-01-07,549 E 79TH ST,STRTSAN,150.0,2022,1,2022-01-07,2021-2022,Chicago,Illinois,549 E 79TH ST,
1551,22DS02618M,2022-01-07,601 E 79TH ST,STRTSAN,150.0,2022,1,2022-01-07,2021-2022,Chicago,Illinois,601 E 79TH ST,
1552,22DS02619M,2022-01-07,7903 S RHODES AVE,STRTSAN,50.0,2022,1,2022-01-07,2021-2022,Chicago,Illinois,7903 S RHODES AVE,
1553,22DS02628M,2022-01-07,211 E 79TH ST,STRTSAN,150.0,2022,1,2022-01-07,2021-2022,Chicago,Illinois,211 E 79TH ST,
1554,22DS02629M,2022-01-07,207 E 79TH ST,STRTSAN,500.0,2022,1,2022-01-07,2021-2022,Chicago,Illinois,207 E 79TH ST,
1555,22DS02631M,2022-01-07,343 E 79TH ST,STRTSAN,50.0,2022,1,2022-01-07,2021-2022,Chicago,Illinois,343 E 79TH ST,
1556,22DS02652M,2022-01-10,7058 S EMERALD AVE,STRTSAN,500.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,7058 S EMERALD AVE,
1557,22DS02658M,2022-01-10,7000 S EMERALD AVE,STRTSAN,500.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,7000 S EMERALD AVE,
1558,22DS02681M,2022-01-05,7109 S INDIANA AVE,STRTSAN,150.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,7109 S INDIANA AVE,
1559,22DS02761M,2022-01-07,7901 S INDIANA AVE,STRTSAN,0.0,2022,1,2022-01-07,2021-2022,Chicago,Illinois,7901 S INDIANA AVE,
1560,22DS03137M,2022-01-07,351 E 79TH ST,STRTSAN,500.0,2022,1,2022-01-07,2021-2022,Chicago,Illinois,351 E 79TH ST,
1561,22DS03368M,2022-01-04,1600 S ASHLAND AVE,STRTSAN,50.0,2022,1,2022-01-04,2021-2022,Chicago,Illinois,1600 S ASHLAND AVE,
1562,22DS03373M,2022-01-04,2500 N AVERS AVE,STRTSAN,150.0,2022,1,2022-01-04,2021-2022,Chicago,Illinois,2500 N AVERS AVE,
1563,22DS03373M,2022-01-04,2500 N AVERS AVE,STRTSAN,200.0,2022,1,2022-01-04,2021-2022,Chicago,Illinois,2500 N AVERS AVE,
1564,22DS03373M,2022-01-04,2500 N AVERS AVE,STRTSAN,300.0,2022,1,2022-01-04,2021-2022,Chicago,Illinois,2500 N AVERS AVE,
1565,22DS03381M,2022-01-04,2000 S ASHLAND AVE,STRTSAN,150.0,2022,1,2022-01-04,2021-2022,Chicago,Illinois,2000 S ASHLAND AVE,
1566,22DS03391M,2022-01-05,6300 S DAMEN AVE,STRTSAN,150.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,6300 S DAMEN AVE,
1567,22DS03396M,2022-01-05,2101 W 63RD ST,STRTSAN,50.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,2101 W 63RD ST,
1568,22DS03398M,2022-01-06,5300 S WESTERN AVE,STRTSAN,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,5300 S WESTERN AVE,
1569,22DS03402M,2022-01-06,2157 W 21ST PL,STRTSAN,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,2157 W 21ST PL,
1570,22DS03406M,2022-01-06,4701 S WESTERN BLVD,STRTSAN,500.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4701 S WESTERN BLVD,
1571,22DS03407M,2022-01-06,2439 W 47TH ST,STRTSAN,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,2439 W 47TH ST,
1572,22DS03408M,2022-01-06,5035 S WESTERN BLVD,STRTSAN,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,5035 S WESTERN BLVD,
1573,22DS03409M,2022-01-06,4260 S WESTERN AVE,STRTSAN,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4260 S WESTERN AVE,
1574,22DS03410M,2022-01-06,5230 S WESTERN AVE,STRTSAN,500.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,5230 S WESTERN AVE,
1575,22DS03411M,2022-01-06,2425 W 47TH ST,STRTSAN,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,2425 W 47TH ST,
1576,22DS03412M,2022-01-06,5057 S WESTERN BLVD,STRTSAN,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,5057 S WESTERN BLVD,
1577,22DS03413M,2022-01-06,4500 S WESTERN AVE,STRTSAN,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4500 S WESTERN AVE,
1578,22DS03414M,2022-01-06,4354 S WESTERN AVE,STRTSAN,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4354 S WESTERN AVE,
1579,22DS03415M,2022-01-06,4257 S ARTESIAN AVE,STRTSAN,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4257 S ARTESIAN AVE,
1580,22DS03416M,2022-01-06,2441 W 47TH ST,STRTSAN,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,2441 W 47TH ST,
1581,22DS03417M,2022-01-06,4710 S WESTERN AVE,STRTSAN,500.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4710 S WESTERN AVE,
1582,22DS03417M,2022-01-06,4710 S WESTERN AVE,STRTSAN,600.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4710 S WESTERN AVE,
1583,22DS03418M,2022-01-06,4618 S WESTERN AVE,STRTSAN,50.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4618 S WESTERN AVE,
1584,22DS03418M,2022-01-06,4618 S WESTERN AVE,STRTSAN,500.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4618 S WESTERN AVE,
1585,22DS03421M,2022-01-06,4532 S WESTERN AVE,STRTSAN,50.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4532 S WESTERN AVE,
1586,22DS03421M,2022-01-06,4532 S WESTERN AVE,STRTSAN,500.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4532 S WESTERN AVE,
1587,22DS03422M,2022-01-06,4614 S WESTERN AVE,STRTSAN,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4614 S WESTERN AVE,
1588,22DS03422M,2022-01-06,4614 S WESTERN AVE,STRTSAN,500.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4614 S WESTERN AVE,
1589,22DS03423M,2022-01-06,4600 S WESTERN AVE,STRTSAN,50.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4600 S WESTERN AVE,
1590,22DS03423M,2022-01-06,4600 S WESTERN AVE,STRTSAN,500.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4600 S WESTERN AVE,
1591,22DS03424M,2022-01-06,4452 S WESTERN AVE,STRTSAN,0.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4452 S WESTERN AVE,
1592,22DS03424M,2022-01-06,4452 S WESTERN AVE,STRTSAN,250.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4452 S WESTERN AVE,
1593,22DS03425M,2022-01-06,4410 S WESTERN AVE,STRTSAN,500.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,4410 S WESTERN AVE,
1594,22DS03426M,2022-01-06,2433 W 47TH ST,STRTSAN,500.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,2433 W 47TH ST,
1595,22DS03427M,2022-01-06,2437 W 47TH ST,STRTSAN,50.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,2437 W 47TH ST,
1596,22DS03427M,2022-01-06,2437 W 47TH ST,STRTSAN,500.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,2437 W 47TH ST,
1597,22DS03433M,2022-01-06,1757 W 18TH ST,STRTSAN,500.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,1757 W 18TH ST,
1598,22DS03446M,2022-01-09,932 W 59TH ST,STRTSAN,500.0,2022,1,2022-01-09,2021-2022,Chicago,Illinois,932 W 59TH ST,
1599,22DS03486M,2022-01-05,6651 S HALSTED ST,STRTSAN,500.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,6651 S HALSTED ST,
1600,22DS03505M,2022-01-25,5528 S CARPENTER ST,STRTSAN,500.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,5528 S CARPENTER ST,
1601,22DS03505M,2022-01-25,5528 S CARPENTER ST,STRTSAN,600.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,5528 S CARPENTER ST,
1602,22DS03527M,2022-01-05,7105 S STATE ST,STRTSAN,500.0,2022,1,2022-01-05,2021-2022,Chicago,Illinois,7105 S STATE ST,
1603,22DS03535M,2022-01-25,4955 S HOYNE AVE,STRTSAN,50.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,4955 S HOYNE AVE,
1604,22DS03542M,2022-01-10,2136 S ASHLAND AVE,STRTSAN,50.0,2022,1,2022-01-10,2021-2022,Chicago,Illinois,2136 S ASHLAND AVE,
1605,22DS03558M,2022-01-11,4747 W GRACE ST,STRTSAN,150.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,4747 W GRACE ST,
1606,22DS03559M,2022-01-11,3180 N MILWAUKEE AVE,STRTSAN,50.0,2022,1,2022-01-11,2021-2022,Chicago,Illinois,3180 N MILWAUKEE AVE,
1607,22DS03560M,2022-01-12,2000 W 22ND ST,STRTSAN,150.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,2000 W 22ND PL,True
1608,22DS03561M,2022-01-12,2301 S LEAVITT ST,STRTSAN,150.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,2301 S LEAVITT ST,
1609,22DS03576M,2022-01-12,7110 N CLARK ST,STRTSAN,50.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,7110 N CLARK ST,
1610,22DS03577M,2022-01-12,7112 N CLARK ST,STRTSAN,150.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,7112 N CLARK ST,
1611,22DS03580M,2022-01-12,7441 N ROGERS AVE,STRTSAN,150.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,7441 N ROGERS AVE,
1612,22DS03583M,2022-01-12,7428 N ROGERS AVE,STRTSAN,150.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,7428 N ROGERS AVE,
1613,22DS03602M,2022-01-12,6714 S WESTERN AVE,STRTSAN,0.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,6714 S WESTERN AVE,
1614,22DS03602M,2022-01-12,6714 S WESTERN AVE,STRTSAN,150.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,6714 S WESTERN AVE,
1615,22DS03602M,2022-01-12,6714 S WESTERN AVE,STRTSAN,300.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,6714 S WESTERN AVE,
1616,22DS03602M,2022-01-12,6714 S WESTERN AVE,STRTSAN,600.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,6714 S WESTERN AVE,
1617,22DS03614M,2022-01-12,3301 N KARLOV AVE,STRTSAN,500.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,3301 N KARLOV AVE,
1618,22DS03683M,2022-01-27,371 E 75TH ST,STRTSAN,50.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,371 E 75TH ST,
1619,22DS03685M,2022-01-27,7450 S DR MARTIN LUTHER KING JR DR,STRTSAN,500.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,7450 S DR MARTIN LUTHER KING JR DR,
1620,22DS03688M,2022-01-26,10813 S WALLACE ST,STRTSAN,150.0,2022,1,2022-01-26,2021-2022,Chicago,Illinois,10813 S WALLACE ST,
1621,22DS03727M,2022-01-14,2101 N MELVINA AVE,STRTSAN,0.0,2022,1,2022-01-14,2021-2022,Chicago,Illinois,2101 N MELVINA AVE,
1622,22DS03727M,2022-01-14,2101 N MELVINA AVE,STRTSAN,50.0,2022,1,2022-01-14,2021-2022,Chicago,Illinois,2101 N MELVINA AVE,
1623,22DS03727M,2022-01-14,2101 N MELVINA AVE,STRTSAN,500.0,2022,1,2022-01-14,2021-2022,Chicago,Illinois,2101 N MELVINA AVE,
1624,22DS03741M,2022-01-15,2053 W 53RD ST,STRTSAN,300.0,2022,1,2022-01-15,2021-2022,Chicago,Illinois,2053 W 53RD ST,
1625,22DS03741M,2022-01-15,2053 W 53RD ST,STRTSAN,500.0,2022,1,2022-01-15,2021-2022,Chicago,Illinois,2053 W 53RD ST,
1626,22DS03741M,2022-01-15,2053 W 53RD ST,STRTSAN,600.0,2022,1,2022-01-15,2021-2022,Chicago,Illinois,2053 W 53RD ST,
1627,22DS03749M,2022-01-15,1620 W 59TH ST,STRTSAN,50.0,2022,1,2022-01-15,2021-2022,Chicago,Illinois,1620 W 59TH ST,
1628,22DS03757M,2022-01-06,5132 S WESTERN AVE,STRTSAN,0.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,5132 S WESTERN AVE,
1629,22DS03757M,2022-01-06,5132 S WESTERN AVE,STRTSAN,50.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,5132 S WESTERN AVE,
1630,22DS03835M,2022-01-12,3240 N KARLOV AVE,STRTSAN,150.0,2022,1,2022-01-12,2021-2022,Chicago,Illinois,3240 N KARLOV AVE,
1631,22DS03841M,2022-01-27,4257 S ARTESIAN AVE,STRTSAN,0.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,4257 S ARTESIAN AVE,
1632,22DS03841M,2022-01-27,4257 S ARTESIAN AVE,STRTSAN,50.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,4257 S ARTESIAN AVE,
1633,22DS03843M,2022-01-27,4949 S SEELEY AVE,STRTSAN,150.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,4949 S SEELEY AVE,
1634,22DS03847M,2022-01-06,5312 S WESTERN AVE,STRTSAN,150.0,2022,1,2022-01-06,2021-2022,Chicago,Illinois,5312 S WESTERN AVE,
1635,22DS03857M,2022-01-25,6151 W DIVERSEY AVE,STRTSAN,150.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,6151 W DIVERSEY AVE,
1636,22DS03862M,2022-01-25,1620 W 59TH ST,STRTSAN,50.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,1620 W 59TH ST,
1637,22DS03899M,2022-01-27,2010 W 51ST ST,STRTSAN,50.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,2010 W 51ST ST,
1638,22DS03906M,2022-01-27,4955 S HOYNE AVE,STRTSAN,0.0,2022,1,2022-01-27,2021-2022,Chicago,Illinois,4955 S HOYNE AVE,
1639,22DS03916M,2022-01-25,5519 S CARPENTER ST,STRTSAN,0.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,5519 S CARPENTER ST,
1640,22DS03916M,2022-01-25,5519 S CARPENTER ST,STRTSAN,150.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,5519 S CARPENTER ST,
1641,22DS03916M,2022-01-25,5519 S CARPENTER ST,STRTSAN,300.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,5519 S CARPENTER ST,
1642,22DS03916M,2022-01-25,5519 S CARPENTER ST,STRTSAN,500.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,5519 S CARPENTER ST,
1643,22DS03916M,2022-01-25,5519 S CARPENTER ST,STRTSAN,600.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,5519 S CARPENTER ST,
1644,22DS03916M,2022-01-25,5519 S CARPENTER ST,STRTSAN,750.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,5519 S CARPENTER ST,
1645,22DS03916M,2022-01-25,5519 S CARPENTER ST,STRTSAN,1000.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,5519 S CARPENTER ST,
1646,22DS03916M,2022-01-25,5519 S CARPENTER ST,STRTSAN,5000.0,2022,1,2022-01-25,2021-2022,Chicago,Illinois,5519 S CARPENTER ST,
1647,22DS03954M,2022-01-28,7953 S CHAMPLAIN AVE,STRTSAN,500.0,2022,1,2022-01-28,2021-2022,Chicago,Illinois,7953 S CHAMPLAIN AVE,
1648,22DS03968M,2022-01-31,4601 S ROCKWELL ST,STRTSAN,500.0,2022,1,2022-01-31,2021-2022,Chicago,Illinois,4601 S ROCKWELL ST,
1649,22DS04067M,2022-02-04,7250 S EMERALD AVE,STRTSAN,150.0,2022,2,2022-02-04,2021-2022,Chicago,Illinois,7250 S EMERALD AVE,
1650,22DS04072M,2022-02-04,2819 N BURLING ST,STRTSAN,150.0,2022,2,2022-02-04,2021-2022,Chicago,Illinois,2819 N BURLING ST,
1651,22DS04080M,2022-02-04,932 W 59TH ST,STRTSAN,300.0,2022,2,2022-02-04,2021-2022,Chicago,Illinois,932 W 59TH ST,
1652,22DS04080M,2022-02-04,932 W 59TH ST,STRTSAN,600.0,2022,2,2022-02-04,2021-2022,Chicago,Illinois,932 W 59TH ST,
1653,22DS04082M,2022-02-05,6419 S MAY ST,STRTSAN,300.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,6419 S MAY ST,
1654,22DS04086M,2022-02-04,1721 S PAULINA ST,STRTSAN,300.0,2022,2,2022-02-04,2021-2022,Chicago,Illinois,1721 S PAULINA ST,
1655,22DS04087M,2022-02-04,7042 S MARSHFIELD AVE,STRTSAN,150.0,2022,2,2022-02-04,2021-2022,Chicago,Illinois,7042 S MARSHFIELD AVE,
1656,22DS04087M,2022-02-04,7042 S MARSHFIELD AVE,STRTSAN,300.0,2022,2,2022-02-04,2021-2022,Chicago,Illinois,7042 S MARSHFIELD AVE,
1657,22DS04088M,2022-02-04,4300 S ARCHER AVE,STRTSAN,0.0,2022,2,2022-02-04,2021-2022,Chicago,Illinois,4300 S ARCHER AVE,
1658,22DS04088M,2022-02-04,4300 S ARCHER AVE,STRTSAN,500.0,2022,2,2022-02-04,2021-2022,Chicago,Illinois,4300 S ARCHER AVE,
1659,22DS04089M,2022-02-04,1703 S PEORIA ST,STRTSAN,150.0,2022,2,2022-02-04,2021-2022,Chicago,Illinois,1703 S PEORIA ST,
1660,22DS04092M,2022-02-04,900 W 18TH ST,STRTSAN,150.0,2022,2,2022-02-04,2021-2022,Chicago,Illinois,900 W 18TH ST,
1661,22DS04094M,2022-02-04,1920 S LAFLIN ST,STRTSAN,300.0,2022,2,2022-02-04,2021-2022,Chicago,Illinois,1920 S LAFLIN ST,
1662,22DS04095M,2022-02-04,723 W BUCKINGHAM PL,STRTSAN,0.0,2022,2,2022-02-04,2021-2022,Chicago,Illinois,723 W BUCKINGHAM PL,
1663,22DS04123M,2022-02-04,6359 S ARTESIAN AVE,STRTSAN,150.0,2022,2,2022-02-04,2021-2022,Chicago,Illinois,6359 S ARTESIAN AVE,
1664,22DS04127M,2022-02-09,7101 S PERRY AVE,STRTSAN,0.0,2022,2,2022-02-09,2021-2022,Chicago,Illinois,7101 S PERRY AVE,
1665,22DS04127M,2022-02-09,7101 S PERRY AVE,STRTSAN,150.0,2022,2,2022-02-09,2021-2022,Chicago,Illinois,7101 S PERRY AVE,
1666,22DS04129M,2022-02-09,7104 S LAFAYETTE AVE,STRTSAN,50.0,2022,2,2022-02-09,2021-2022,Chicago,Illinois,7104 S LAFAYETTE AVE,
1667,22DS04135M,2022-02-09,7059 S HALSTED ST,STRTSAN,0.0,2022,2,2022-02-09,2021-2022,Chicago,Illinois,7059 S HALSTED ST,
1668,22DS04135M,2022-02-09,7059 S HALSTED ST,STRTSAN,500.0,2022,2,2022-02-09,2021-2022,Chicago,Illinois,7059 S HALSTED ST,
1669,22DS04136M,2022-02-09,6530 S MORGAN ST,STRTSAN,0.0,2022,2,2022-02-09,2021-2022,Chicago,Illinois,6530 S MORGAN ST,
1670,22DS04136M,2022-02-09,6530 S MORGAN ST,STRTSAN,150.0,2022,2,2022-02-09,2021-2022,Chicago,Illinois,6530 S MORGAN ST,
1671,22DS04136M,2022-02-09,6530 S MORGAN ST,STRTSAN,300.0,2022,2,2022-02-09,2021-2022,Chicago,Illinois,6530 S MORGAN ST,
1672,22DS04145M,2022-02-05,6349 S ELIZABETH ST,STRTSAN,500.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,6349 S ELIZABETH ST,
1673,22DS04146M,2022-02-05,6446 S MAY ST,STRTSAN,500.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,6446 S MAY ST,
1674,22DS04149M,2022-02-05,5849 S BISHOP ST,STRTSAN,0.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,5849 S BISHOP ST,
1675,22DS04149M,2022-02-05,5849 S BISHOP ST,STRTSAN,50.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,5849 S BISHOP ST,
1676,22DS04150M,2022-02-05,5801 S PEORIA ST,STRTSAN,50.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,5801 S PEORIA ST,
1677,22DS04151M,2022-02-05,5757 S PEORIA ST,STRTSAN,500.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,5757 S PEORIA ST,
1678,22DS04152M,2022-02-05,6432 S ABERDEEN ST,STRTSAN,500.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,6432 S ABERDEEN ST,
1679,22DS04153M,2022-02-05,5753 S PEORIA ST,STRTSAN,500.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,5753 S PEORIA ST,
1680,22DS04154M,2022-02-05,6224 S ABERDEEN ST,STRTSAN,500.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,6224 S ABERDEEN ST,
1681,22DS04156M,2022-02-05,5722 S SANGAMON ST,STRTSAN,150.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,5722 S SANGAMON ST,
1682,22DS04157M,2022-02-05,5710 S PEORIA ST,STRTSAN,150.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,5710 S PEORIA ST,
1683,22DS04158M,2022-02-05,5744 S SANGAMON ST,STRTSAN,500.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,5744 S SANGAMON ST,
1684,22DS04159M,2022-02-05,1801 W 63RD ST,STRTSAN,150.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,1801 W 63RD ST,
1685,22DS04160M,2022-02-05,6825 S WINCHESTER AVE,STRTSAN,500.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,6825 S WINCHESTER AVE,
1686,22DS04161M,2022-02-05,6301 S DAMEN AVE,STRTSAN,500.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,6301 S DAMEN AVE,
1687,22DS04161M,2022-02-05,6301 S DAMEN AVE,STRTSAN,600.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,6301 S DAMEN AVE,
1688,22DS04162M,2022-02-09,5727 S PEORIA ST,STRTSAN,500.0,2022,2,2022-02-09,2021-2022,Chicago,Illinois,5727 S PEORIA ST,
1689,22DS04163M,2022-02-05,1740 W 63RD ST,STRTSAN,150.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,1740 W 63RD ST,
1690,22DS04164M,2022-02-09,5730 S GREEN ST,STRTSAN,0.0,2022,2,2022-02-09,2021-2022,Chicago,Illinois,5730 S GREEN ST,
1691,22DS04164M,2022-02-09,5730 S GREEN ST,STRTSAN,500.0,2022,2,2022-02-09,2021-2022,Chicago,Illinois,5730 S GREEN ST,
1692,22DS04165M,2022-02-05,2000 W 69TH ST,STRTSAN,0.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,2000 W 69TH ST,
1693,22DS04165M,2022-02-05,2000 W 69TH ST,STRTSAN,300.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,2000 W 69TH ST,
1694,22DS04166M,2022-02-05,1641 W 63RD ST,STRTSAN,500.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,1641 W 63RD ST,
1695,22DS04167M,2022-02-05,1643 W 63RD ST,STRTSAN,0.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,1643 W 63RD ST,
1696,22DS04170M,2022-02-07,2551 W CERMAK RD,STRTSAN,500.0,2022,2,2022-02-07,2021-2022,Chicago,Illinois,2551 W CERMAK RD,
1697,22DS04172M,2022-02-05,6249 S WOLCOTT AVE,STRTSAN,500.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,6249 S WOLCOTT AVE,
1698,22DS04174M,2022-02-05,1950 W 63RD ST,STRTSAN,500.0,2022,2,2022-02-05,2021-2022,Chicago,Illinois,1950 W 63RD ST,
1699,22DS04176M,2022-02-07,6301 S WESTERN AVE,STRTSAN,0.0,2022,2,2022-02-07,2021-2022,Chicago,Illinois,6301 S WESTERN AVE,
1700,22DS04176M,2022-02-07,6301 S WESTERN AVE,STRTSAN,500.0,2022,2,2022-02-07,2021-2022,Chicago,Illinois,6301 S WESTERN AVE,
1701,22DS04178M,2022-02-07,1614 W 47TH ST,STRTSAN,0.0,2022,2,2022-02-07,2021-2022,Chicago,Illinois,1614 W 47TH ST,
1702,22DS04178M,2022-02-07,1614 W 47TH ST,STRTSAN,150.0,2022,2,2022-02-07,2021-2022,Chicago,Illinois,1614 W 47TH ST,
1703,22DS04179M,2022-02-07,6128 S WESTERN AVE,STRTSAN,50.0,2022,2,2022-02-07,2021-2022,Chicago,Illinois,6128 S WESTERN AVE,
1704,22DS04186M,2022-02-07,1923 W 59TH ST,STRTSAN,0.0,2022,2,2022-02-07,2021-2022,Chicago,Illinois,1923 W 59TH ST,
